Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Scripts/content/Story/svm.d:1662,"Du hast einen der Erzbarone besiegt. Das war eindrucksvoll, aber dumm. Sehr dumm.",你击败了一个矿场主人。很感人，但是很笨，确实非常笨。,,,SVM_11_SuckerDefeatedEBr,,
Scripts/content/Story/svm.d:1663,Du hast einen der Gurus besiegt.,你战胜了一个导师。,,,SVM_11_SuckerDefeatedGur,,
Scripts/content/Story/svm.d:1664,Einen Magier zu besiegen ... ist nicht besonders clever!,与法师作对．．．是非常愚蠢的！,,,SVM_11_SuckerDefeatedMage,,
Scripts/content/Story/svm.d:1665,Ich beschütze die Jungs hier und du hast einen von ihnen umgehauen ...,我保护着这儿的人，但你已经击倒了一个．．．,,,SVM_11_SuckerDefeatedNov_Guard,,
Scripts/content/Story/svm.d:1666,"Wenn du dich an den Buddlern vergreifst, vergreifst du dich an meiner Kasse!",如果你碰那些采矿工，你就是在与我作对！,,,SVM_11_SuckerDefeatedVlk_Guard,,
Scripts/content/Story/svm.d:1667,"Wer meine Kameraden verletzt, verletzt mich.",无论谁伤了我的朋友，就是伤了我。,,,SVM_11_YouDefeatedMyComrade,,
Scripts/content/Story/svm.d:1668,Vergreif dich noch einmal an unseren Jungs und es wird dir Leid tun.,你再向见习修士进攻，会有你好看的！,,,SVM_11_YouDefeatedNOV_Guard,,
Scripts/content/Story/svm.d:1669,Meine Schützlinge anzugreifen kann dich den Kopf kosten.,来攻击我保护的人，小心你的脑袋。,,,SVM_11_YouDefeatedVLK_Guard,,
Scripts/content/Story/svm.d:1670,"Du wagst es, mir unter die Augen zu treten, dreckiger Dieb?",你竟敢到这儿，肮脏的小偷？,,,SVM_11_YouStoleFromMe,,
Scripts/content/Story/svm.d:1671,"Du hast einige Sachen, die uns gehören. Gib sie besser wieder her.",你已经拿了一些属于我们的东西，你最好把它送回去。,,,SVM_11_YouStoleFromUs,,
Scripts/content/Story/svm.d:1672,"Mann! Du hast die Erzbarone beklaut! Na, die werden toben!",你偷了矿场主人的东西！年轻人，他们被激怒的！,,,SVM_11_YouStoleFromEBr,,
Scripts/content/Story/svm.d:1673,"Du hast die Gurus um ein paar Sachen erleichtert, was?",你偷了导师的一些东西，不是吗？,,,SVM_11_YouStoleFromGur,,
Scripts/content/Story/svm.d:1674,"Du hast die Magier um ein paar Sachen erleichtert, was?",你偷了法师的几样东西，不是吗？,,,SVM_11_StoleFromMage,,
Scripts/content/Story/svm.d:1675,Du hast die Regel Nr.1 gebrochen! Kein Töten!,你已经破坏了第一规则！没有杀戮！,,,SVM_11_YouKilledMyFriend,,
Scripts/content/Story/svm.d:1676,"Du hast einen Erzbaron umgelegt! Mann, du bist wohl komplett durchgedreht!?",你杀了一个矿场主人！你彻底疯了吗！？,,,SVM_11_YouKilledEBr,,
Scripts/content/Story/svm.d:1677,"Du hast einen Guru getötet! Junge, das kann doch nicht wahr sein!",你杀了一个导师！小伙子，我不相信！,,,SVM_11_YouKilledGur,,
Scripts/content/Story/svm.d:1678,Du hast einen Magier umgebracht! Wie sollen wir das denn erklären?,你杀了一个法师！你计划怎样解释此事？,,,SVM_11_YouKilledMage,,
Scripts/content/Story/svm.d:1679,Jemand aus dem Alten Lager ist verstorben und dein Name wird dabei erwähnt ...,旧营地死了一个人，你被认为与他的死有关．．．,,,SVM_11_YouKilledOCfolk,,
Scripts/content/Story/svm.d:1680,"Das Neue Lager hat einen tragischen Verlust erlitten, und scheinbar hast du damit zu tun!",新营地受到了很大的损失，很明显你涉嫌重大！,,,SVM_11_YouKilledNCfolk,,
Scripts/content/Story/svm.d:1681,"Die Bruderschaft ist um einen Anhänger ärmer und wie es scheint, warst du das!",兄弟会失去了一个教徒，你涉嫌杀死了他！,,,SVM_11_YouKilledPSIfolk,,
Scripts/content/Story/svm.d:1682,Das wieder hinzubiegen wird nicht einfach!,澄清它并不容易！,,,SVM_11_GetThingsRight,,
Scripts/content/Story/svm.d:1683,Das war ein guter Kampf. Die Schmerzen werde ich noch tagelang spüren. Aber jetzt ist gut!,打得好！我还会感到岁月的疼痛。但是，战斗已经结束了！,,,SVM_11_YouDefeatedMeWell,,
Scripts/content/Story/svm.d:1684, ... wenn du meinst ..., ．．．如果你想．．．,,,SVM_11_Smalltalk01,,
Scripts/content/Story/svm.d:1685, ... kann schon sein ..., ．．．或许吧．．．,,,SVM_11_Smalltalk02,,
Scripts/content/Story/svm.d:1686, ... war nicht besonders schlau ..., ．．．那不是很聪明的行为．．．,,,SVM_11_Smalltalk03,,
Scripts/content/Story/svm.d:1687, ... ich halt mich da lieber raus ..., ．．．我最好置身事外．．．,,,SVM_11_Smalltalk04,,
Scripts/content/Story/svm.d:1688, ... das ist wirklich nicht mein Problem ..., ．．．那并不是我的问题．．．,,,SVM_11_Smalltalk05,,
Scripts/content/Story/svm.d:1689," ... war doch klar, dass das Ärger gibt ...", ．．．很明显地前面将会出现麻烦．．．,,,SVM_11_Smalltalk06,,
Scripts/content/Story/svm.d:1690," ... aber behalt's für dich, muss nicht gleich jeder wissen ...", ．．．但是请你保守秘密，不要告诉其他人。,,,SVM_11_Smalltalk07,,
Scripts/content/Story/svm.d:1691, ... das passiert mir nicht noch mal ..., ．．．不会再发生了．．．,,,SVM_11_Smalltalk08,,
Scripts/content/Story/svm.d:1692, ... an der Geschichte muss wohl doch was dran sein ..., ．．．那个故事一定会有后续发展，因为．．．,,,SVM_11_Smalltalk09,,
Scripts/content/Story/svm.d:1693," ... man muss eben aufpassen, was man rumerzählt ...", ．．．你必须注意你所讲的话．．．,,,SVM_11_Smalltalk10,,
Scripts/content/Story/svm.d:1694, ... solange ich damit nichts zu tun habe ..., ... as long as I'm not involved …I,,,SVM_11_Smalltalk11,,
Scripts/content/Story/svm.d:1695," ... man darf auch nicht alles glauben, was man hört ...", ．．．你不应该相信你听到的事情．．．,,,SVM_11_Smalltalk12,,
Scripts/content/Story/svm.d:1696, ... in seiner Haut will ich trotzdem nicht stecken ..., ．．．然而我并不想要进入他的圈子里，因为他．．．,,,SVM_11_Smalltalk13,,
Scripts/content/Story/svm.d:1697, ... immer wieder dieselbe Leier ..., ... it's the same story every time …I,,,SVM_11_Smalltalk14,,
Scripts/content/Story/svm.d:1698, ... manche lernen eben gar nichts dazu ..., ．．．有些人永远学不会教训．．．,,,SVM_11_Smalltalk15,,
Scripts/content/Story/svm.d:1699, ... früher wäre das ganz anders gelaufen ..., ．．．好，那是一个什么都不一样的时期。,,,SVM_11_Smalltalk16,,
Scripts/content/Story/svm.d:1700, ... gequatscht wird viel ..., ．．．人们总是这样谈论．．．,,,SVM_11_Smalltalk17,,
Scripts/content/Story/svm.d:1701, ... ich hör' nicht mehr auf das Gefasel ..., ．．．我再也不想听那些废话了．．．,,,SVM_11_Smalltalk18,,
Scripts/content/Story/svm.d:1702," ... verlass dich auf jemanden und du bist verlassen, das ist eben so ...", ．．．依赖某人然后陷入困境之中，这就是事实呀．．．,,,SVM_11_Smalltalk19,,
Scripts/content/Story/svm.d:1703," ... ich glaube kaum, dass sich daran was ändern wird ...", ．．．我怀疑它是否不断地改变．．．,,,SVM_11_Smalltalk20,,
Scripts/content/Story/svm.d:1704, ... wahrscheinlich hast du Recht ..., ．．．或许你对了．．．,,,SVM_11_Smalltalk21,,
Scripts/content/Story/svm.d:1705," ... erst mal abwarten. Es wird nichts so heiß gegessen, wie es gekocht wird ...", ．．．坚持下去，最好不要急著作任何事情．．．,,,SVM_11_Smalltalk22,,
Scripts/content/Story/svm.d:1706," ... ich dachte, das wäre schon lange geklärt ...", ．．．我想它在很久以前就已经被清除了．．．,,,SVM_11_Smalltalk23,,
Scripts/content/Story/svm.d:1707, ... lass uns lieber über was anderes reden ..., ．．．我们来聊些其他的事情吧．．．,,,SVM_11_Smalltalk24,,
Scripts/content/Story/svm.d:1708,Omm...,噢,,,SVM_11_Om,,
Scripts/content/Story/svm.d:1713,Pack die Magie weg!,停止魔法！,,,SVM_12_StopMagic,,
Scripts/content/Story/svm.d:1714,"Wenn ich 'Magie weg' sage, dann mein' ich das auch so!",我说停止魔法！,,,SVM_12_ISaidStopMagic,,
Scripts/content/Story/svm.d:1715,"Was hast du mit der Waffe vor, Mann!",年轻人，你打算用武器做什么！,,,SVM_12_WeaponDown,,
Scripts/content/Story/svm.d:1716,"Steck weg, das Ding!",把它放下！,,,SVM_12_ISaidWeaponDown,,
Scripts/content/Story/svm.d:1717,Du zielst auf mich!,你在瞄准我！,,,SVM_12_WatchYourAim,,
Scripts/content/Story/svm.d:1718,"Wenn du nicht aufhörst, gibt's Ärger!",如果你不停止，你可就闯祸了！,,,SVM_12_WatchYourAimAngry,,
Scripts/content/Story/svm.d:1719,"Hey, bist du blind oder was?",嗨，你瞎了还是怎么了？,,,SVM_12_WhatAreYouDoing,,
Scripts/content/Story/svm.d:1720,"Den kleinen Streit vergessen wir, okay?",让我们忘记刚才小小的不愉快吧？,,,SVM_12_LetsForgetOurLittleFight,,
Scripts/content/Story/svm.d:1721,Eben war er doch noch da!? Seltsam!,但是，他一会儿前还在这儿！？奇怪！,,,SVM_12_Strange,,
Scripts/content/Story/svm.d:1722,"Du bist fällig, Mistvieh!!",你的机会来了，坏蛋！,,,SVM_12_DieMonster,,
Scripts/content/Story/svm.d:1723,Jetzt wird abgerechnet!,真糟！,,,SVM_12_DieMortalEnemy,,
Scripts/content/Story/svm.d:1724,Du brauchst wohl dringend was hinter die Ohren!,你要挨扁嘛！,,,SVM_12_NowWait,,
Scripts/content/Story/svm.d:1725,Hast du immer noch nicht genug?,还不够吗？,,,SVM_12_YouStillNotHaveEnough,,
Scripts/content/Story/svm.d:1726,"Na gut, du willst es scheinbar so!",好吧，这是你自讨苦吃！,,,SVM_12_YouAskedForIt,,
Scripts/content/Story/svm.d:1727,Hier werden sie dich raustragen müssen!,他们会收拾你的！,,,SVM_12_NowWaitIntruder,,
Scripts/content/Story/svm.d:1728,"Ich hab' dich gewarnt. Wer an meine Sachen geht, kriegt Ärger!",我警告你。如果你碰我的东西，你就倒霉了！,,,SVM_12_IWillTeachYouRespectForForeignProperty,,
Scripts/content/Story/svm.d:1729,Du Dieb! Ich bring' dir Manieren bei!,小偷！我会教你礼貌的！,,,SVM_12_DirtyThief,,
Scripts/content/Story/svm.d:1730,Niemand vergreift sich ungestraft an meinen Jungs!,弄乱我东西的人没有一个会有好下场！,,,SVM_12_YouAttackedMyCharge,,
Scripts/content/Story/svm.d:1731,Du hast einen meiner Jungs platt gemacht. Jetzt mach' ich DICH platt!,你杀了我的人。现在我要杀了你！,,,SVM_12_YouKilledOneOfUs,,
Scripts/content/Story/svm.d:1732,Aaarg,啊,,,SVM_12_Dead,,
Scripts/content/Story/svm.d:1733,Aargh,啊,,,SVM_12_Aargh_1,,
Scripts/content/Story/svm.d:1734,Aargh,啊,,,SVM_12_Aargh_2,,
Scripts/content/Story/svm.d:1735,Aargh,啊,,,SVM_12_Aargh_3,,
Scripts/content/Story/svm.d:1736,UUAAARRGGGHHH!!!,呜啊！！！,,,SVM_12_Berzerk,,
Scripts/content/Story/svm.d:1737,Das wird dir noch Leid tun!,你会为此难过的！,,,SVM_12_YoullBeSorryForThis,,
Scripts/content/Story/svm.d:1738,Bleib locker! Hast gewonnen.,保持冷静！你已胜了。,,,SVM_12_YesYes,,
Scripts/content/Story/svm.d:1739,Das ist 'ne Nummer zu groß! Ich hau ab!,太好了！我走了！,,,SVM_12_ShitWhatAMonster,,
Scripts/content/Story/svm.d:1740,Verdammt!,该死！,,,SVM_12_Help,,
Scripts/content/Story/svm.d:1741,Beim nächsten Mal sieht die Sache anders aus!,下次东西会有所不同！,,,SVM_12_WeWillMeetAgain,,
Scripts/content/Story/svm.d:1742,Versuch das nicht noch mal!,别再试了！,,,SVM_12_NeverTryThatAgain,,
Scripts/content/Story/svm.d:1743,Die Waffe gefällt mir!,我喜欢那种武器！,,,SVM_12_ITakeYourWeapon,,
Scripts/content/Story/svm.d:1744,"Ich sorg dafür, dass dein Erz gut angelegt wird!",我相信你的矿石很好！,,,SVM_12_ITookYourOre,,
Scripts/content/Story/svm.d:1745,Mist! Kein Erz!,该死！没有矿石！,,,SVM_12_ShitNoOre,,
Scripts/content/Story/svm.d:1746,Finger weg!,别碰！,,,SVM_12_HandsOff,,
Scripts/content/Story/svm.d:1747,Raus hier!,离开这里！,,,SVM_12_GetOutOfHere,,
Scripts/content/Story/svm.d:1748,Hey! Wo kommst du denn her?,嗨！你从哪儿来？,,,SVM_12_YouViolatedForbiddenTerritory,,
Scripts/content/Story/svm.d:1749,Hältst du mich für so dämlich?!,你以为我那么笨吗？,,,SVM_12_YouWannaFoolMe,,
Scripts/content/Story/svm.d:1750,Weshalb schleichst du hier rum?,你在这儿鬼鬼祟祟地做什么？,,,SVM_12_WhatsThisSupposedToBe,,
Scripts/content/Story/svm.d:1751,"Raus hier, sonst rufe ich die Wachen!",滚开！否则我要叫守卫了！,,,SVM_12_WhyYouAreInHere,,
Scripts/content/Story/svm.d:1752,Du hast da drinnen nichts verloren!,那儿没你的事了！,,,SVM_12_WhatDidYouInThere,,
Scripts/content/Story/svm.d:1753,Du lernst schnell!,你要学得快！,,,SVM_12_WiseMove,,
Scripts/content/Story/svm.d:1754,"Wachen, hierher!",守卫！这儿！,,,SVM_12_Alarm,,
Scripts/content/Story/svm.d:1755,ALARM!!!!,警报！！！！,,,SVM_12_IntruderAlert,,
Scripts/content/Story/svm.d:1756,"Hey, pass auf!",当心！,,,SVM_12_BehindYou,,
Scripts/content/Story/svm.d:1757,Ein Kampf!,一场战斗！,,,SVM_12_TheresAFight,,
Scripts/content/Story/svm.d:1758,Drauf!,打！,,,SVM_12_HeyHeyHey,,
Scripts/content/Story/svm.d:1759,Gut so!,好！,,,SVM_12_CheerFight,,
Scripts/content/Story/svm.d:1760,Hau ihn endlich um!,马上打倒他！,,,SVM_12_CheerFriend,,
Scripts/content/Story/svm.d:1761,Pass doch auf!,当心！,,,SVM_12_Ooh,,
Scripts/content/Story/svm.d:1762,Wurde aber auch Zeit!,抓紧时间！,,,SVM_12_YeahWellDone,,
Scripts/content/Story/svm.d:1763,Der Typ verdrückt sich!,那个家伙要逃跑！,,,SVM_12_RunCoward,,
Scripts/content/Story/svm.d:1764,"Klarer Sieger, würde ich sagen!",完全胜利了！,,,SVM_12_HeDefeatedHim,,
Scripts/content/Story/svm.d:1765,Es hat den Richtigen erwischt!,他活该！,,,SVM_12_HeDeservedIt,,
Scripts/content/Story/svm.d:1766,Einfach einen kaltmachen. Du hast jetzt echt ein Problem!,你一直杀人。你马上就会遇到麻烦了！,,,SVM_12_HeKilledHim,,
Scripts/content/Story/svm.d:1767,Was für ein Kampf!,干得好！,,,SVM_12_ItWasAGoodFight,,
Scripts/content/Story/svm.d:1768,Gäääähn,呵,,,SVM_12_Awake,,
Scripts/content/Story/svm.d:1769,"Hallo, Freund!",你好，朋友！,,,SVM_12_FriendlyGreetings,,
Scripts/content/Story/svm.d:1770,Für Gomez!,为了葛梅兹！,,,SVM_12_ALGreetings,,
Scripts/content/Story/svm.d:1771,Magie zu Ehren!,为了魔法的荣耀！,,,SVM_12_MageGreetings,,
Scripts/content/Story/svm.d:1772,Erwache!,醒醒！,,,SVM_12_SectGreetings,,
Scripts/content/Story/svm.d:1773,Da drüben.,在那儿。,,,SVM_12_ThereHeIs,,
Scripts/content/Story/svm.d:1774,"So unerfahren, wie du bist, kann ich dir nichts beibringen.",因为你的经验太少了，所以我不能教你什么。,,,SVM_12_NoLearnNoPoints,,
Scripts/content/Story/svm.d:1775,Du bist am Ende deiner Möglichkeiten. Du solltest etwas anderes lernen.,你已经无能为力了。你应该学习新的东西。,,,SVM_12_NoLearnOverMax,,
Scripts/content/Story/svm.d:1776,"Du musst erst fortgeschritten sein, bevor du Meister werden kannst!",在你成为大师之前，你必须努力提高自己的能力！,,,SVM_12_NoLearnYouAlreadyKnow,,
Scripts/content/Story/svm.d:1777,Du bist jetzt schon besser!,现在你很好！,,,SVM_12_NoLearnYoureBetter,,
Scripts/content/Story/svm.d:1778,Hey du!,嗨，就是你！,,,SVM_12_HeyYou,,
Scripts/content/Story/svm.d:1779,Nicht jetzt.,现在不。,,,SVM_12_NotNow,,
Scripts/content/Story/svm.d:1780,Kann ich dir helfen?,要我帮忙吗？,,,SVM_12_WhatDoYouWant,,
Scripts/content/Story/svm.d:1781,Was willst du?,你想做什么？,,,SVM_12_ISaidWhatDoYouWant,,
Scripts/content/Story/svm.d:1782,Lass mich mal durch.,让我过去。,,,SVM_12_MakeWay,,
Scripts/content/Story/svm.d:1783,"Na los, lass mich vorbei!",快点，让我过去！,,,SVM_12_OutOfMyWay,,
Scripts/content/Story/svm.d:1784,Bist du taub oder suchst du Streit?,你聋了还是要找麻烦？,,,SVM_12_YouDeafOrWhat,,
Scripts/content/Story/svm.d:1785,Willst du dich noch mal mit mir anlegen?,你又找我麻烦？,,,SVM_12_LookingForTroubleAgain,,
Scripts/content/Story/svm.d:1786,War irgendwas? Ich hab' NICHTS gesehen ...,有事吗？我什么也没看见．．．,,,SVM_12_LookAway,,
Scripts/content/Story/svm.d:1787,"Schon gut, behalt es!",好，留下它！,,,SVM_12_OkayKeepIt,,
Scripts/content/Story/svm.d:1788,Was war denn das?,那是什么？,,,SVM_12_WhatsThat,,
Scripts/content/Story/svm.d:1789,"Ich würde es vorziehen, meine Waffe zurückzubekommen!",我要拿回我的武器！,,,SVM_12_ThatsMyWeapon,,
Scripts/content/Story/svm.d:1790,Gib schon her!,给我！,,,SVM_12_GiveItToMe,,
Scripts/content/Story/svm.d:1791,"Na ja, auch nicht so schlimm! Ich hab' noch mehr davon!",嗯，还不算太坏！我得到更多！,,,SVM_12_YouCanKeeptheCrap,,
Scripts/content/Story/svm.d:1792,Sie haben einen unserer Jungs erwischt. Wenn ich das Schwein kriege ...,他们捉到了我们的一个同伴。如果我能抓住那些该死的家伙．．．,,,SVM_12_TheyKilledMyFriend,,
Scripts/content/Story/svm.d:1793,"Hm, was soll denn das? Warum weckst du mich?",唔，它是什么？你为什么叫醒我？,,,SVM_12_YouDisturbedMySlumber,,
Scripts/content/Story/svm.d:1794,Na? Haste was aufs Maul gekriegt? Geschieht dir Recht!,哦？你这个混蛋。你会得到报应的！,,,SVM_12_SuckerGotSome,,
Scripts/content/Story/svm.d:1795,Du hast einen Erzbaron umgehauen. Er war beeindruckt!,你击败了一个矿场主人。他记住了！,,,SVM_12_SuckerDefeatedEBr,,
Scripts/content/Story/svm.d:1796,"Du hast einen der Gurus besiegt. Respekt. Aber lass dir nicht einfallen, das noch mal zu probieren.",你击败了一个导师。我有印像。但是，我认为不会再发生了。,,,SVM_12_SuckerDefeatedGur,,
Scripts/content/Story/svm.d:1797,Einen Magier zu besiegen ... Du bist ja einer!,要战胜一个法师．．．你应该是一个勇敢的人！,,,SVM_12_SuckerDefeatedMage,,
Scripts/content/Story/svm.d:1798,"Du hast sie ja wohl nicht alle, einfach einen Novizen umzuhauen.",你肯定疯了，竟然击倒了一个见习修士。,,,SVM_12_SuckerDefeatedNov_Guard,,
Scripts/content/Story/svm.d:1799,"Was fällt dir eigentlich ein, einen Buddler zu verkloppen?",你对于自己杀死了一个采矿工是怎样想的？,,,SVM_12_SuckerDefeatedVlk_Guard,,
Scripts/content/Story/svm.d:1800,"Du hast einen Kumpel von mir ausgeknockt, was sollte das?",你打倒了我的人，那代表什么？,,,SVM_12_YouDefeatedMyComrade,,
Scripts/content/Story/svm.d:1801,Vergreif dich noch einmal an unseren Jungs und es wird dir Leid tun.,你再向见习修士进攻，会有你好看的！,,,SVM_12_YouDefeatedNOV_Guard,,
Scripts/content/Story/svm.d:1802,"Du bist echt zu mutig, einen meiner Schützlinge anzufassen, kann dich teuer zu stehen kommen.",你太勇敢了，触碰一个被我保护的人对你来说是很危险的。,,,SVM_12_YouDefeatedVLK_Guard,,
Scripts/content/Story/svm.d:1803,"Du wagst es mir unter die Augen zu treten, dreckiger Dieb?",你竟敢在这儿出现，肮脏的小偷？,,,SVM_12_YouStoleFromMe,,
Scripts/content/Story/svm.d:1804,"Du hast einige Sachen, die uns gehören. Gib sie besser wieder her.",你拿了我们的东西。你最好把它还给我们。,,,SVM_12_YouStoleFromUs,,
Scripts/content/Story/svm.d:1805,Mann! Du hast die Erzbarone beklaut! Die werden toben!,你偷了矿场主人的东西！他们会被激怒！,,,SVM_12_YouStoleFromEBr,,
Scripts/content/Story/svm.d:1806,Du hast die Gurus beklaut! Wenn du dich wenigstens nicht erwischen lassen würdest!,你已经偷了导师的东西吗? 你至少不要被抓到！,,,SVM_12_YouStoleFromGur,,
Scripts/content/Story/svm.d:1807,"Die Magier mögen es nicht, wenn man in ihren Sachen rumstöbert!",法师不喜欢人们四处搜查他们的东西！,,,SVM_12_StoleFromMage,,
Scripts/content/Story/svm.d:1808,Du hast einen von unseren Jungs auf dem Gewissen. Noch ein kleiner Fehler und du bist dran!,你已经取得了我们的信任，尽量少犯错误！,,,SVM_12_YouKilledMyFriend,,
Scripts/content/Story/svm.d:1809,"Du hast einen Erzbaron umgelegt! Mann, du bist wohl komplett durchgedreht!?",你杀了一个矿场主人? 喂，胡说完了没有？,,,SVM_12_YouKilledEBr,,
Scripts/content/Story/svm.d:1810,"Du hast einen Guru getötet! Junge, das kann doch nicht wahr sein!",你杀了一个导师?小伙子，我不相信！,,,SVM_12_YouKilledGur,,
Scripts/content/Story/svm.d:1811,Du hast einen Magier umgebracht! Wie sollen wir das denn erklären?,你杀了一个法师！你计划怎样解释此事？,,,SVM_12_YouKilledMage,,
Scripts/content/Story/svm.d:1812,Jemand aus dem Alten Lager ist tot und du sollst damit zu tun haben ...,旧营地死了一个人，你被认为与他的死有关．．．,,,SVM_12_YouKilledOCfolk,,
Scripts/content/Story/svm.d:1813,"Das Neue Lager hat einen tragischen Verlust erlitten, und scheinbar hast du damit zu tun!",新营地受到了很大的损失，很明显你涉嫌重大！,,,SVM_12_YouKilledNCfolk,,
Scripts/content/Story/svm.d:1814,"Die Bruderschaft ist um einen Anhänger ärmer, und wie es scheint, hast du ihn beseitigt!",兄弟会失去了一个教徒，你涉嫌杀死了他！,,,SVM_12_YouKilledPSIfolk,,
Scripts/content/Story/svm.d:1815,Das wieder hinzubiegen wird nicht einfach!,澄清它并不容易！,,,SVM_12_GetThingsRight,,
Scripts/content/Story/svm.d:1816,"Du hast mir ganz schön aufs Maul gehauen, Mann. War ein guter Kampf. Aber jetzt ist gut!",你干得很好，年轻人！但是，现在战斗已经结束了！,,,SVM_12_YouDefeatedMeWell,,
Scripts/content/Story/svm.d:1817, ... wenn du meinst ..., ．．．如果你想．．．,,,SVM_12_Smalltalk01,,
Scripts/content/Story/svm.d:1818, ... kann schon sein ..., ．．．或许吧．．．,,,SVM_12_Smalltalk02,,
Scripts/content/Story/svm.d:1819, ... war nicht besonders schlau ..., ．．．那不是很聪明的行为．．．,,,SVM_12_Smalltalk03,,
Scripts/content/Story/svm.d:1820, ... ich halt mich da lieber raus ..., ．．．我最好置身事外．．．,,,SVM_12_Smalltalk04,,
Scripts/content/Story/svm.d:1821, ... das ist wirklich nicht mein Problem ..., ．．．那并不是我的问题．．．,,,SVM_12_Smalltalk05,,
Scripts/content/Story/svm.d:1822," ... war doch klar, dass das Ärger gibt ...", ．．．很明显地前面将会出现麻烦．．．,,,SVM_12_Smalltalk06,,
Scripts/content/Story/svm.d:1823," ... aber behalt's für dich, muss nicht gleich jeder wissen ...", ．．．但是请你保守秘密，不要告诉其他人。,,,SVM_12_Smalltalk07,,
Scripts/content/Story/svm.d:1824, ... das passiert mir nicht noch mal ..., ．．．不会再发生了．．．,,,SVM_12_Smalltalk08,,
Scripts/content/Story/svm.d:1825, ... an der Geschichte muss wohl doch was dran sein ..., ．．．那个故事一定会有后续发展．．．,,,SVM_12_Smalltalk09,,
Scripts/content/Story/svm.d:1826," ... man muss eben aufpassen, was man rumerzählt ...", ．．．你必须注意你所讲的话．．．,,,SVM_12_Smalltalk10,,
Scripts/content/Story/svm.d:1827, ... solange ich damit nichts zu tun habe ..., ．．．只要与我无关．．．,,,SVM_12_Smalltalk11,,
Scripts/content/Story/svm.d:1828," ... man darf auch nicht alles glauben, was man hört ...", ．．．你不应该相信你听到的事情．．．,,,SVM_12_Smalltalk12,,
Scripts/content/Story/svm.d:1829, ... in seiner Haut will ich trotzdem nicht stecken ..., ．．．然而我并不想要进入他的圈子里．．．,,,SVM_12_Smalltalk13,,
Scripts/content/Story/svm.d:1830, ... immer wieder dieselbe Leier ..., ．．．每次都是同样的老故事．．．,,,SVM_12_Smalltalk14,,
Scripts/content/Story/svm.d:1831, ... manche lernen eben gar nichts dazu ..., ．．．有些人永远学不会教训．．．,,,SVM_12_Smalltalk15,,
Scripts/content/Story/svm.d:1832, ... früher wäre das ganz anders gelaufen ..., ．．．曾经有一段时间，事物都以不同的方式消失．．．,,,SVM_12_Smalltalk16,,
Scripts/content/Story/svm.d:1833, ... gequatscht wird viel ..., ．．．人们总是这样谈论．．．,,,SVM_12_Smalltalk17,,
Scripts/content/Story/svm.d:1834, ... ich hör' nicht mehr auf das Gefasel ..., ．．．我再也不想听那些废话了．．．,,,SVM_12_Smalltalk18,,
Scripts/content/Story/svm.d:1835," ... verlass dich auf jemanden und du bist verlassen, das ist eben so ...", ．．．依赖某人然后陷入困境之中，这就是事实呀．．．,,,SVM_12_Smalltalk19,,
Scripts/content/Story/svm.d:1836," ... ich glaube kaum, dass sich daran was ändern wird  ...", ．．．我怀疑它是否不断地改变．．．,,,SVM_12_Smalltalk20,,
Scripts/content/Story/svm.d:1837, ... wahrscheinlich hast du Recht ..., ．．．或许你对了．．．,,,SVM_12_Smalltalk21,,
Scripts/content/Story/svm.d:1838," ... erst mal abwarten. Es wird nichts so heiß gegessen, wie es gekocht wird ...", ．．．坚持下去，最好不要急著作任何事情．．．,,,SVM_12_Smalltalk22,,
Scripts/content/Story/svm.d:1839," ... ich dachte, das wäre schon lange geklärt ...", ．．．我想它在很久以前就已经被清除了．．．,,,SVM_12_Smalltalk23,,
Scripts/content/Story/svm.d:1840, ... lass uns lieber über was anderes reden ..., ．．．我们来聊些其他的事情吧．．．,,,SVM_12_Smalltalk24,,
Scripts/content/Story/svm.d:1841,Omm...,噢,,,SVM_12_Om,,
Scripts/content/Story/svm.d:1846,Steck die Magie weg!,停止施展魔法！,,,SVM_13_StopMagic,,
Scripts/content/Story/svm.d:1847,"Pack sie weg, WEG!!",走开，走！,,,SVM_13_ISaidStopMagic,,
Scripts/content/Story/svm.d:1848,Die Waffe weg!,放下武器！,,,SVM_13_WeaponDown,,
Scripts/content/Story/svm.d:1849,Weg mit der Waffe!,放下武器！,,,SVM_13_ISaidWeaponDown,,
Scripts/content/Story/svm.d:1850,Auf mich zielen? Pass auf du!,你瞄准我吗？当心！,,,SVM_13_WatchYourAim,,
Scripts/content/Story/svm.d:1851,Du bist auf dem besten Wege zu sterben. Ziel gefälligst woanders hin!,你找死啊！你最好瞄准别处！,,,SVM_13_WatchYourAimAngry,,
Scripts/content/Story/svm.d:1852,Was soll das werden?!,你想怎么样？！,,,SVM_13_WhatAreYouDoing,,
Scripts/content/Story/svm.d:1853,"Den Streit vergessen wir, okay?",让我们忘记刚才的不愉快吧？,,,SVM_13_LetsForgetOurLittleFight,,
Scripts/content/Story/svm.d:1854,Wo ist er hin? Das kann nicht sein!,他去哪儿了？不可能！,,,SVM_13_Strange,,
Scripts/content/Story/svm.d:1855,Heute Abend gibt es Fleisch!,今天晚上我们会再见的！,,,SVM_13_DieMonster,,
Scripts/content/Story/svm.d:1856,Du bist dran! Keine Gnade!,那是你的报应！没有怜悯！,,,SVM_13_DieMortalEnemy,,
