Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:201,Klar! Heute ist aber alles schon auf. Komm morgen wieder!,是的！但是今天没有剩余了。明天再回来吧！,,,DIA_Snaf_AfterSuccess_01_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:214,Wo finde ich Fleischwanzen?,在哪儿能找到臭虫肉？,,,DIA_Snaf_WhereMeatbugs.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:227,Wo finde ich Fleischwanzen?,我到哪里能找到肉虫?,,,DIA_Snaf_WhereMeatbugs_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:228,"Überall da, wo Müll rumliegt. An der Burgmauer gibt es einige verlassene Hütten, da solltest du welche finden.",有垃圾的地方到处都是，你到城堡围墙旁边那座破屋应该能找到一些。,,,DIA_Snaf_WhereMeatbugs_01_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:229,Lass dich von ihrem fiesen Aussehen nicht täuschen. Gekocht sind sie lecker.,不要被它们丑陋的外表困惑。一旦做熟了，它们是很美味的。,,,DIA_Snaf_WhereMeatbugs_01_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:243,Wo finde ich Höllenpilze?,在哪儿能找到蘑菇？,,,DIA_Snaf_WhereMushrooms.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:256,Wo finde ich Höllenpilze?,在哪儿能找到蘑菇？,,,DIA_Snaf_WhereMushrooms_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:257,"Wenn du aus dem Südtor rausgehst - das ist der umgestürzte Turm - findest du direkt vor dir eine Ebene, auf der Pilze wachsen.",如果你从南大门出去，在那个废弃的塔下，你会看到你的前面是一片草原。那里生长着一些蘑菇。,,,DIA_Snaf_WhereMushrooms_01_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:271,"Wer war der Typ, den du vor mir losgeschickt hast?",在我之前，你派出的人是谁？,,,DIA_Snaf_WhereNek.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:284,"Wer war der Typ, den du vor mir losgeschickt hast?",在我之前，你派出的人是谁？,,,DIA_Snaf_WhereNek_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:285,"Sein Name war Nek. Er war ziemlich unzufrieden hier - ich denke, er ist jetzt im Neuen Lager.",他的名字是尼克。他对这里非常不满意，因此我想他现在应该在新营地了。,,,DIA_Snaf_WhereNek_01_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:286,Hab ihn Pilze suchen geschickt - aber er kam nicht wieder ...,我派他去采蘑菇，但是他还没回来．．．．．．,,,DIA_Snaf_WhereNek_01_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_582_Melvin.d:33,"Hi! Du bist nicht aus diesem Lager, oder?",你好！你不是这个营地的人吧？,,,DIA_Melvin_Hello.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_582_Melvin.d:43,"Hi! Du bist nicht aus diesem Lager, oder?",你好！你不是这个营地的人吧？,,,DIA_Melvin_Hello_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_582_Melvin.d:44,"Jetzt schon! Ich bin vor 'ner Woche aus dem Alten Lager abgehauen. Hab' meinem Kumpel Dusty gesagt, er soll mitkommen, aber er wollte lieber noch warten.",嗯，现在我是了！一周前，我离开了旧营地。告诉我的朋友达斯帝一起来，但是他想再等等。,,,DIA_Melvin_Hello_03_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_582_Melvin.d:60,Ich kenne Dusty - hab' mich kurz mit ihm unterhalten.,我认识达斯帝－－我和他说过话。,,,DIA_Melvin_MetDusty.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_582_Melvin.d:73,Ich kenne Dusty - hab' mich kurz mit ihm unterhalten.,我认识达斯帝－－我和他说过话。,,,DIA_Melvin_MetDusty_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_582_Melvin.d:74,"Wenn du ihn noch mal triffst, sag ihm, er ist schön blöd, dass er dageblieben ist. Wenn das hier nicht zehnmal besser ist, als sich im Alten Lager von den Gardisten schikanieren zu lassen, dann weiß ich's auch nicht mehr.",假如你再碰到他，告诉他站在那里别说话。在旧营地里这比被守卫打扰强10倍。,,,DIA_Melvin_MetDusty_03_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_582_Melvin.d:75,"Werd's ihm ausrichten, wenn ich ihn noch mal sehe.",若再见到他，我会告诉他的。,,,DIA_Melvin_MetDusty_15_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:30,Worauf sollte ich in der Mine achten?,我认识达斯帝－－我和他说过话。,,,VLK_583_Glen_INFO.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:40,Worauf sollte ich in der Mine achten?,我认识达斯帝－－我和他说过话。,,,VLK_583_Glen_INFO_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:41,Auf die Minecrawler.,小心那些矿坑爬行者！,,,VLK_583_Glen_INFO_Info_02_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:42,"Je weiter du nach unten kommst, desto näher bist den Viechern. Die Mistdinger kommen direkt aus Beliars Reich!",你下得越深，离它们也就越近。那些动物直接来自比廉领域！,,,VLK_583_Glen_INFO_Info_02_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:43,"Man kann sie schaben und kratzen hören. Sie lauern in der Dunkelheit und warten nur auf dich. Ich habe gesehen, wie sie getötet haben.",你可以听到它们爬动的声音。他们在黑暗中，时刻等着你。我见过它们杀人．．．,,,VLK_583_Glen_INFO_Info_02_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:44,"Gnadenlos und schnell. Wenn du am Leben hängst, solltest du dich nicht hier unten aufhalten. Geh lieber, bevor dir noch was passiert.",它们很残忍，且行动迅速。如果你想幸存，你就不应该下去。你最好在事情发生前，就离开那里。,,,VLK_583_Glen_INFO_Info_02_05,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:54,Bei dir gibts Dietriche?,听说在这里可以买到开锁器？,,,VLK_583_Glen_LOCKPICK.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:67,"Ich hab' gehört, bei dir kann ich Dietriche kaufen.",听说在这里可以买到开锁器？,,,VLK_583_Glen_LOCKPICK_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:68,"Nun, wenn du schlau genug warst, das herauszufinden, dann kannst du welche haben. 10 Erz das Stück.",既然你有那么聪明找到它，你就能弄一些来，10矿石换一块。,,,VLK_583_Glen_LOCKPICK_02_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:80,(Dietriche kaufen),（买开锁工具）,,,VLK_583_Glen_BUY.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_583_Glen.d:93,Ich will Dietriche kaufen.,我想买开锁器。,,,VLK_583_Glen_BUY_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:19,Wir sehen uns.,再见！,,,Info_Exit_Info_15_001,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:20,"Na, aber sicher doch!",是的！,,,Info_Exit_Info_07_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:32,Wie siehts aus?,情况如何？,,,VLK_584_Snipes_DEAL.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:42,Wie sieht's aus?,情况如何？,,,VLK_584_Snipes_DEAL_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:43,Ich schlage dir ein Geschäft vor.,我有一笔交易。,,,VLK_584_Snipes_DEAL_Info_07_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:44,"Wenn du Aaron dazu kriegst, dass er von der Truhe abhaut, dann gebe ich dir 10 Erz!",如果你能让寇尔安卡离开那只箱子，我会给你１０个矿石！,,,VLK_584_Snipes_DEAL_Info_07_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:59,Du schuldest mir 10 Erz,你欠我１０个矿石！,,,VLK_584_Snipes_DEAL_RUN.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:72,Du schuldest mir 10 Erz,你欠我１０个矿石！,,,VLK_584_Snipes_DEAL_RUN_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:73,"Hier, die 10 Erz hast du dir verdient.",给你，你已经得到了１０个矿石。,,,VLK_584_Snipes_DEAL_RUN_Info_07_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:74,"Ach noch was, den Schlüssel für seine Truhe hab' ich auch. Für dich nur 30 Erz!",噢，另外：我也有他的箱子的钥匙。给你．．．只要３０个矿石！,,,VLK_584_Snipes_DEAL_RUN_Info_07_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:92,(Schlüssel kaufen),（买钥匙）,,,VLK_584_Snipes_DEAL_2.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:108,Gib mir den Schlüssel.,给我钥匙。,,,VLK_584_Snipes_DEAL_2_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:109,Du hast ein gutes Geschäft gemacht!,你很会做生意。,,,VLK_584_Snipes_DEAL_2_Info_07_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:110,"Ich frage mich, was dein Gewinn an der Sache ist.",我很奇怪你总是能得手。,,,VLK_584_Snipes_DEAL_2_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:111,"Ich freue mich immer, wenn ich den Gardisten eins auswischen kann. Und wenn die den Inhalt der Truhe bei mir finden, bin ich dran!",当我背着守卫们做事得手时，我总是很高兴。因为如果他们发现了箱子里的东西，我就必死无疑了。,,,VLK_584_Snipes_DEAL_2_Info_07_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_584_Snipes.d:121,Ich sagte 30 Erz! Gib mir das Erz und ich gebe dir den Schlüssel!,我说３０个矿石！给我矿石，我就会给你钥匙！,,,VLK_584_Snipes_DEAL_2_Info_07_05,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:21,Viel Glück noch.,祝你好运！,,,VLK_585_Aleph_Exit_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:22,"Du weißt ja, wo du mich findest.",好，你知道在哪儿能找到我。,,,VLK_585_Aleph_Exit_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:44,"Hehehe, die Wachen erwischen mich nie!",嘿嘿嘿，守卫们不会抓到我的！,,,VLK_585_Aleph_CLEVER_Info_05_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:54,Wie meinst du das?,什么意思？,,,VLK_585_Aleph_GUARDS.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:67,Wie meinst du das?,什么意思？,,,VLK_585_Aleph_GUARDS_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:68,"Ich arbeite nur, wenn Wachen in der Nähe sind oder mich sehen können. Ansonsten häng' ich hier meine Zeit ab.",只有守卫在我身旁或正看着我时，我才干活。否则我就在这里四处逛。,,,VLK_585_Aleph_GUARDS_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:69,Werden sie nicht misstrauisch?,他们不怀疑你吗？,,,VLK_585_Aleph_GUARDS_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:70,"Nun ja, ich schürfe natürlich weniger Erz als alle anderen. Es reicht natürlich nicht immer, da muss ich halt mal ein bisschen geschickt tauschen.",是的，当然，我总是比其他人采的矿石数量少。总是不够，所以我必须做点交易。,,,VLK_585_Aleph_GUARDS_Info_05_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:71,Ich halt immer meine Ohren offen und bekomme viele nützliche Dinge mit. Du hast nicht zufällig etwas Erz bei dir? So ungefähr 10 Erz?,我总是很注意周围，如此我就会知道许多有用的东西。你没有矿石吗？给你１０个矿石？,,,VLK_585_Aleph_GUARDS_Info_05_05,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:88,(10 Erz geben),（交出１０块矿石）,,,VLK_585_Aleph_INFO.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:101,"In Ordnung, hier sind 10 Erz für dich.",好，给你１０个矿石。,,,VLK_585_Aleph_INFO_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:102,"Danke. Wenn du zurück zum Hauptschacht gehst und den Stegen weiter nach unten folgst, kommst du bald an zwei Nebenhöhlen.",谢谢！如果你去主通风井，沿着狭小的通道往下去，你就会到达两边的洞穴了。,,,VLK_585_Aleph_INFO_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:103,In der zweiten Höhle steht eine Wache. Da steht auch ein alter Stampfer.,在第二个洞旁有一个守卫，还有一个旧捣碎器。,,,VLK_585_Aleph_INFO_Info_05_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:104,"Dort liegt noch irgendwo ein Heiltrank, aber sei vorsichtig und nimm dich vor den Crawlern in Acht!",在某处有一支康复药剂，但是一定要注意那些矿坑爬行者！,,,VLK_585_Aleph_INFO_Info_05_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:105,"Und wenn du mal wieder was brauchst oder hörst, dann komm ruhig zu mir, ich kann dir bestimmt weiterhelfen ...",如果你需要或听到了什么事物，回来找我，我相信我能帮你．．．,,,VLK_585_Aleph_INFO_Info_05_05,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:129,"Du hast mich bei Brandick angeschwärzt? Mach, dass du wegkommst!",你用完我和布兰德克了吗？走开！,,,VLK_585_Aleph_ANGRY_Info_05_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:142,Hast du noch ein paar nützliche Informationen?,你有其他有用的信息吗？,,,VLK_585_Aleph_KEY.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:155,Hast du noch ein paar nützliche Informationen?,你有其他有用的信息吗？,,,VLK_585_Aleph_KEY_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:156,"Na klar, hast du noch 10 Erz?",是的，你有１０个矿石吗？,,,VLK_585_Aleph_KEY_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:166,(10 Erz geben),（交出１０块矿石）,,,VLK_585_Aleph_GLEN.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:179,Für mein Erz erwarte ich auch eine gute Information!,我希望我的矿石能换来好的信息！,,,VLK_585_Aleph_GLEN_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:180,"Hier gibt's eine Menge verschlossener Truhen. Glen, der Buddler, der ganz oben steht, kann dir ein paar Dietriche besorgen.",这里有几只锁着的箱子。顶部的采矿工盖伦可以给你几件开锁器。,,,VLK_585_Aleph_GLEN_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:196,Weißt du was über den Schlüssel für die Truhen im Lagerschuppen?,在这个储藏室里，你知道这几只箱子的钥匙吗？,,,VLK_585_Aleph_SCHUPPEN.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:209,Weißt du was über den Schlüssel für die Truhen im Lagerschuppen?,在这个储藏室里，你知道这几只箱子的钥匙吗？,,,VLK_585_Aleph_SCHUPPEN_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:210,"Nun, das kommt ganz darauf an ...",嗯，那要看．．．,,,VLK_585_Aleph_SCHUPPEN_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:211,"Darauf, wieviel Erz ich dir gebe?",看看我给你多少矿石？,,,VLK_585_Aleph_SCHUPPEN_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:212,Du lernst schnell.,你学得很快。,,,VLK_585_Aleph_SCHUPPEN_Info_05_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:217,50 Erz zahlen,支付５０个矿石。,,False,VLK_585_Aleph_SCHUPPEN.VLK_585_Aleph_SCHUPPEN_50,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:218,30 Erz zahlen,支付３０个矿石。,,False,VLK_585_Aleph_SCHUPPEN.VLK_585_Aleph_SCHUPPEN_30,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:219,15 Erz zahlen,支付１５个矿石。,,False,VLK_585_Aleph_SCHUPPEN.VLK_585_Aleph_SCHUPPEN_15,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:226,50 Erz sind mehr als genug für dich!,５０个矿石应该对你足够了！,,,VLK_585_Aleph_SCHUPPEN_50_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:227,Überaus großzügig. Hier ist der Schlüssel. Und nimm auch diesen Ring. Mir hat er immer Glück gebracht.,非常慷慨！给你钥匙。也带上这枚戒指。它总是会给我带来好运。,,,VLK_585_Aleph_SCHUPPEN_50_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:245,So viel Erz hast du nicht!,你没有那么多矿石！,,,VLK_585_Aleph_SCHUPPEN_50_05_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:258,30 Erz sollten reichen.,３０个矿石应该足够了。,,,VLK_585_Aleph_SCHUPPEN_30_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:259,"Nun gut, zufällig habe ich hier einen Schlüssel.",好，给你钥匙。,,,VLK_585_Aleph_SCHUPPEN_30_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:265,So viel Erz hast du nicht!,你的矿石不够。,,,VLK_585_Aleph_SCHUPPEN_30_05_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:272,Bist du mit 15 Erz einverstanden?,给你１５矿石 可以了吧？,,,VLK_585_Aleph_SCHUPPEN_15_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:273,15 Erz? Ich weiß nichts von einem Schlüssel!,１５个矿石？我不知道什么钥匙！,,,VLK_585_Aleph_SCHUPPEN_15_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:290,Weißt du was über den Schlüssel für die Truhen im Lagerschuppen?,在这个储藏室里，你知道这几只箱子的钥匙吗？,,,VLK_585_Aleph_DIRTY.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:303,Weißt du was über den Schlüssel für die Truhen im Lagerschuppen?,你知道有关贮藏里箱子的钥匙吗？,,,VLK_585_Aleph_DIRTY_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:304,"Nun, das kommt ganz darauf an ...",嗯，那要看．．．,,,VLK_585_Aleph_DIRTY_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:305,"Darauf, wieviel Erz ich dir gebe?",看看我给你多少矿石？,,,VLK_585_Aleph_DIRTY_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:306,Du lernst schnell. Ich will 100 Erz.,你学得很快。我想要１００个矿石。,,,VLK_585_Aleph_DIRTY_Info_05_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:310,(100 Erz zahlen),（给予１００块矿石）,,,VLK_585_Aleph_DIRTY.VLK_585_Aleph_DIRTY_100,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:311,(Nicht zahlen),（不付钱）,,,VLK_585_Aleph_DIRTY.VLK_585_Aleph_DIRTY_NO,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:318,"Na gut, du Halsabschneider. Hier sind deine 100 Erz.",好吧，你这个骗子，给你１００个矿石。,,,VLK_585_Aleph_DIRTY_100_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:319,Du hättest mich halt nicht verpfeifen sollen. Hier ist der Schlüssel.,你不应该骂我，给你钥匙。,,,VLK_585_Aleph_DIRTY_100_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:329,"Für wie blöd hältst du mich eigentlich? 100 Erz, nicht einen Brocken weniger!",你以为我很笨吗？１００个矿石，没有损失一块金块！,,,VLK_585_Aleph_DIRTY_100_Info_05_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:336,Ich werfe dir doch keine 100 Erz in den Rachen!,我不打算扔给你100矿石！,,,VLK_585_Aleph_DIRTY_NO_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_585_Aleph.d:337,"Hey, immerhin bist du derjenige, der mich die ganze Zeit anquatscht!",嘿，是你不断地和我说话！,,,VLK_585_Aleph_DIRTY_NO_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:19,Viel Glück noch.,祝你好运。,,,VLK_586_Grimes_Exit_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:20,"Dir auch, Jungchen, dir auch.",也祝你好运！,,,VLK_586_Grimes_Exit_Info_04_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:32,Bist du schon lange hier?,你到这儿很长时间了？,,,VLK_586_Grimes_STORY.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:45,Bist du schon lange hier?,你到这儿很长时间了？,,,VLK_586_Grimes_STORY_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:46,"Ich bin schon seit 10 Jahren hier. Du kannst mir glauben, dass ich schon einiges gesehen und erlebt hab'.",我已经来这里１０年了。相信我，我在这里很有经验，学到了许多东西。,,,VLK_586_Grimes_STORY_Info_04_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:47,"So manche Gefahr hab' ich schon gemeistert und es immer verstanden, am Leben zu bleiben!",我遇到过许多危险，全部化险为夷了。,,,VLK_586_Grimes_STORY_Info_04_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:48,"Damals, als wir noch in der inzwischen verlassenen Mine gearbeitet haben und die Stützbalken eingekracht sind ...",以前，当我们在废弃的矿坑里干活时，支撑的柱子倒了．．．,,,VLK_586_Grimes_STORY_Info_04_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:49,Aber das sind alte Geschichten.,但是那是老事了．．．,,,VLK_586_Grimes_STORY_Info_04_05,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:57,Du hast doch bestimmt auch eine Menge Ausbruchspläne mitgekriegt.,你一定也听说过许多逃跑计划吧。,,,VLK_586_Grimes_KNOW.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:70,Du hast doch bestimmt auch eine Menge Ausbruchspläne mitgekriegt.,你一定也听说过许多逃跑计划吧。,,,VLK_586_Grimes_KNOW_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:71,"Hör zu, mein Junge: Ich weiß genau, du willst hier raus - aber vergiss es.",听着，孩子：我知道你想逃出这里－－但是算了吧。,,,VLK_586_Grimes_KNOW_Info_04_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:72,"Gewöhn dich direkt daran und vergiss die Gedanken vom Ausbruch. Ich hab' die Gesichter der Leute gesehen, die versucht haben, aus der Barriere zu fliehen.",你最好放弃逃跑的想法吧。我认识那些曾经想逃出屏障的人，他们全失败了。,,,VLK_586_Grimes_KNOW_Info_04_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:73,"Mach nicht denselben Fehler, die Barriere hält jeden auf!",不要犯两样的错误，屏障会阻止任何人的。,,,VLK_586_Grimes_KNOW_Info_04_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:74,"Ich habe nicht vor, die nächsten 10 Jahre meines Lebens hier zu schürfen!",我不想在矿坑里，再采十年矿！,,,VLK_586_Grimes_KNOW_Info_15_05,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:75,"Nein. Das wirst du nicht. Vielleicht wirst du zu den ganz Grossen gehören, wer weiß.",不，你不会的。也许你会成为一名神射手，谁知道呢？,,,VLK_586_Grimes_KNOW_Info_04_06,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:76,"Du wirst dich nach oben arbeiten, aber ganz egal, wie weit du auch kommst, die Barriere wird dich aufhalten!",你会努力向上爬，但是不管你走得多远，屏障都会阻止你的。,,,VLK_586_Grimes_KNOW_Info_04_07,,
Scripts/content/Story/MISSIONS/DIA_Vlk_586_Grimes.d:93,"Ein neues Gesicht. Na, schon mal Erz geschürft, Jungchen?",一张新面孔。你采过矿吗，孩子？,,,VLK_586_Grimes_FIRST_Info_04_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_587_Garp.d:29,Was macht der Ork hier?,兽人在这里做什么？,,,Vlk_587_Garp_ORK.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_587_Garp.d:39,Was macht der Ork hier?,兽人在这里做什么？,,,Vlk_587_Garp_ORK_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_587_Garp.d:40,Die Gardisten haben ihn gefangen. Seitdem wird er hier zur Arbeit gezwungen.,守卫们俘虏了他。自那时起，他就一直被强迫在这里干活。,,,Vlk_587_Garp_ORK_Info_01_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_587_Garp.d:41,Er ist ja noch nicht mal angekettet. Warum haut er nicht einfach ab?,他没戴链子。为什么他不逃跑？,,,Vlk_587_Garp_ORK_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_587_Garp.d:42,"Er hat es einmal versucht. Die Gardisten haben ihm so stark zugesetzt, dass er ein paar Wochen nicht laufen konnte. Seitdem hat er nie wieder versucht zu fliehen.",他试过一次。但是守卫们抓住他后，一顿毒打。于是，他一连几周都不能走路。从那时起，他再也没有逃跑过。,,,Vlk_587_Garp_ORK_Info_01_04,,
